"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1800000;"PODKARPACKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,85;"zł";"";
1800000;"PODKARPACKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2018";0,67;"zł";"";
1800000;"PODKARPACKIE";"marzec";"pomarańcze - za 1kg";"cena";"2018";5,10;"zł";"";
1800000;"PODKARPACKIE";"marzec";"cebula - za 1 kg";"cena";"2018";1,83;"zł";"";
1800000;"PODKARPACKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2018";4,32;"zł";"";
1800000;"PODKARPACKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,80;"zł";"";
1800000;"PODKARPACKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,82;"zł";"";
1800000;"PODKARPACKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,06;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,57;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,46;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2018";0,63;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2018";5,21;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"cebula - za 1 kg";"cena";"2018";1,93;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2018";4,33;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,77;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,82;"zł";"";
1800000;"PODKARPACKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,06;"zł";"";
1800000;"PODKARPACKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,15;"zł";"";
1800000;"PODKARPACKIE";"maj";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,00;"zł";"";
1800000;"PODKARPACKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,79;"zł";"";
1800000;"PODKARPACKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2018";0,63;"zł";"";
1800000;"PODKARPACKIE";"maj";"pomarańcze - za 1kg";"cena";"2018";5,17;"zł";"";
1800000;"PODKARPACKIE";"maj";"cebula - za 1 kg";"cena";"2018";1,91;"zł";"";
1800000;"PODKARPACKIE";"maj";"czekolada mleczna - za 100g";"cena";"2018";4,32;"zł";"";
1800000;"PODKARPACKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,81;"zł";"";
1800000;"PODKARPACKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,82;"zł";"";
1800000;"PODKARPACKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,06;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,57;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,99;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,59;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2018";5,08;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"cebula - za 1 kg";"cena";"2018";2,02;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2018";4,37;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,76;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,82;"zł";"";
1800000;"PODKARPACKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,13;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";22,45;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,88;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,85;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,60;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2018";5,45;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"cebula - za 1 kg";"cena";"2018";2,41;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2018";4,37;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,83;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,49;"zł";"";
1800000;"PODKARPACKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,16;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";22,94;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,89;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2018";0,58;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2018";6,27;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"cebula - za 1 kg";"cena";"2018";2,54;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2018";4,35;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,84;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,49;"zł";"";
1800000;"PODKARPACKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,16;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";22,27;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,39;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2018";0,58;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2018";6,26;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"cebula - za 1 kg";"cena";"2018";2,22;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2018";4,35;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,76;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,49;"zł";"";
1800000;"PODKARPACKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,16;"zł";"";
1800000;"PODKARPACKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,00;"zł";"";
1800000;"PODKARPACKIE";"październik";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,39;"zł";"";
1800000;"PODKARPACKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
1800000;"PODKARPACKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2018";0,58;"zł";"";
1800000;"PODKARPACKIE";"październik";"pomarańcze - za 1kg";"cena";"2018";6,21;"zł";"";
1800000;"PODKARPACKIE";"październik";"cebula - za 1 kg";"cena";"2018";2,47;"zł";"";
1800000;"PODKARPACKIE";"październik";"czekolada mleczna - za 100g";"cena";"2018";4,29;"zł";"";
1800000;"PODKARPACKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,89;"zł";"";
1800000;"PODKARPACKIE";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,74;"zł";"";
1800000;"PODKARPACKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,16;"zł";"";
1800000;"PODKARPACKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,34;"zł";"";
1800000;"PODKARPACKIE";"listopad";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,14;"zł";"";
1800000;"PODKARPACKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,88;"zł";"";
1800000;"PODKARPACKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2018";0,59;"zł";"";
1800000;"PODKARPACKIE";"listopad";"pomarańcze - za 1kg";"cena";"2018";5,81;"zł";"";
1800000;"PODKARPACKIE";"listopad";"cebula - za 1 kg";"cena";"2018";2,66;"zł";"";
1800000;"PODKARPACKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2018";4,23;"zł";"";
1800000;"PODKARPACKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,84;"zł";"";
1800000;"PODKARPACKIE";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,74;"zł";"";
1800000;"PODKARPACKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,20;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,51;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";16,31;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2018";0,60;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2018";5,75;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"cebula - za 1 kg";"cena";"2018";2,95;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2018";4,33;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,92;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,82;"zł";"";
1800000;"PODKARPACKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,20;"zł";"";
2000000;"PODLASKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";22,65;"zł";"";
2000000;"PODLASKIE";"styczeń";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,59;"zł";"";
2000000;"PODLASKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
2000000;"PODLASKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2018";0,79;"zł";"";
2000000;"PODLASKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2018";4,53;"zł";"";
2000000;"PODLASKIE";"styczeń";"cebula - za 1 kg";"cena";"2018";1,69;"zł";"";
2000000;"PODLASKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2018";3,65;"zł";"";
2000000;"PODLASKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,80;"zł";"";
2000000;"PODLASKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";22,59;"zł";"";
2000000;"PODLASKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,28;"zł";"";
2000000;"PODLASKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";22,95;"zł";"";
2000000;"PODLASKIE";"luty";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,10;"zł";"";
2000000;"PODLASKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
2000000;"PODLASKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2018";0,74;"zł";"";
2000000;"PODLASKIE";"luty";"pomarańcze - za 1kg";"cena";"2018";4,57;"zł";"";
2000000;"PODLASKIE";"luty";"cebula - za 1 kg";"cena";"2018";1,72;"zł";"";
2000000;"PODLASKIE";"luty";"czekolada mleczna - za 100g";"cena";"2018";3,67;"zł";"";
2000000;"PODLASKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,77;"zł";"";
2000000;"PODLASKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";22,59;"zł";"";
2000000;"PODLASKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,28;"zł";"";
2000000;"PODLASKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,05;"zł";"";
2000000;"PODLASKIE";"marzec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,42;"zł";"";
2000000;"PODLASKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,75;"zł";"";
2000000;"PODLASKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2018";0,71;"zł";"";
2000000;"PODLASKIE";"marzec";"pomarańcze - za 1kg";"cena";"2018";4,75;"zł";"";
2000000;"PODLASKIE";"marzec";"cebula - za 1 kg";"cena";"2018";1,56;"zł";"";
2000000;"PODLASKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2018";3,63;"zł";"";
2000000;"PODLASKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,84;"zł";"";
2000000;"PODLASKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,68;"zł";"";
2000000;"PODLASKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,28;"zł";"";
2000000;"PODLASKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,25;"zł";"";
2000000;"PODLASKIE";"kwiecień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,44;"zł";"";
2000000;"PODLASKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,77;"zł";"";
2000000;"PODLASKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2018";0,72;"zł";"";
2000000;"PODLASKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2018";4,68;"zł";"";
2000000;"PODLASKIE";"kwiecień";"cebula - za 1 kg";"cena";"2018";1,69;"zł";"";
2000000;"PODLASKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2018";3,64;"zł";"";
2000000;"PODLASKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,85;"zł";"";
2000000;"PODLASKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,68;"zł";"";
2000000;"PODLASKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,28;"zł";"";
2000000;"PODLASKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";22,75;"zł";"";
2000000;"PODLASKIE";"maj";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,12;"zł";"";
2000000;"PODLASKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,78;"zł";"";
2000000;"PODLASKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2018";0,69;"zł";"";
2000000;"PODLASKIE";"maj";"pomarańcze - za 1kg";"cena";"2018";4,90;"zł";"";
2000000;"PODLASKIE";"maj";"cebula - za 1 kg";"cena";"2018";1,76;"zł";"";
2000000;"PODLASKIE";"maj";"czekolada mleczna - za 100g";"cena";"2018";3,68;"zł";"";
2000000;"PODLASKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,92;"zł";"";
2000000;"PODLASKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,68;"zł";"";
2000000;"PODLASKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,28;"zł";"";
2000000;"PODLASKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,38;"zł";"";
2000000;"PODLASKIE";"czerwiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,24;"zł";"";
2000000;"PODLASKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,81;"zł";"";
2000000;"PODLASKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,72;"zł";"";
2000000;"PODLASKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2018";5,06;"zł";"";
2000000;"PODLASKIE";"czerwiec";"cebula - za 1 kg";"cena";"2018";1,88;"zł";"";
2000000;"PODLASKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2018";3,68;"zł";"";
2000000;"PODLASKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,96;"zł";"";
2000000;"PODLASKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,68;"zł";"";
2000000;"PODLASKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,34;"zł";"";
2000000;"PODLASKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,00;"zł";"";
2000000;"PODLASKIE";"lipiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,80;"zł";"";
2000000;"PODLASKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,80;"zł";"";
2000000;"PODLASKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,71;"zł";"";
2000000;"PODLASKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2018";5,24;"zł";"";
2000000;"PODLASKIE";"lipiec";"cebula - za 1 kg";"cena";"2018";2,89;"zł";"";
2000000;"PODLASKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2018";3,70;"zł";"";
2000000;"PODLASKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,99;"zł";"";
2000000;"PODLASKIE";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,68;"zł";"";
2000000;"PODLASKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,34;"zł";"";
2000000;"PODLASKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";24,00;"zł";"";
2000000;"PODLASKIE";"sierpień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,95;"zł";"";
2000000;"PODLASKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,85;"zł";"";
2000000;"PODLASKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2018";0,71;"zł";"";
2000000;"PODLASKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2018";5,76;"zł";"";
2000000;"PODLASKIE";"sierpień";"cebula - za 1 kg";"cena";"2018";2,45;"zł";"";
2000000;"PODLASKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2018";3,69;"zł";"";
2000000;"PODLASKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";3,03;"zł";"";
2000000;"PODLASKIE";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,68;"zł";"";
2000000;"PODLASKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,34;"zł";"";
2000000;"PODLASKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";24,04;"zł";"";
2000000;"PODLASKIE";"wrzesień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,33;"zł";"";
2000000;"PODLASKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,86;"zł";"";
2000000;"PODLASKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2018";0,70;"zł";"";
2000000;"PODLASKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2018";5,79;"zł";"";
2000000;"PODLASKIE";"wrzesień";"cebula - za 1 kg";"cena";"2018";2,05;"zł";"";
2000000;"PODLASKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2018";3,69;"zł";"";
2000000;"PODLASKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";3,03;"zł";"";
2000000;"PODLASKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,68;"zł";"";
2000000;"PODLASKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,34;"zł";"";
2000000;"PODLASKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";23,94;"zł";"";
2000000;"PODLASKIE";"październik";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,54;"zł";"";
2000000;"PODLASKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,86;"zł";"";
2000000;"PODLASKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2018";0,72;"zł";"";
2000000;"PODLASKIE";"październik";"pomarańcze - za 1kg";"cena";"2018";5,99;"zł";"";
2000000;"PODLASKIE";"październik";"cebula - za 1 kg";"cena";"2018";2,30;"zł";"";
2000000;"PODLASKIE";"październik";"czekolada mleczna - za 100g";"cena";"2018";3,82;"zł";"";
2000000;"PODLASKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,99;"zł";"";
2000000;"PODLASKIE";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,98;"zł";"";
2000000;"PODLASKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,34;"zł";"";
2000000;"PODLASKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";24,21;"zł";"";
2000000;"PODLASKIE";"listopad";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,48;"zł";"";
2000000;"PODLASKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,86;"zł";"";
2000000;"PODLASKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2018";0,71;"zł";"";
2000000;"PODLASKIE";"listopad";"pomarańcze - za 1kg";"cena";"2018";5,37;"zł";"";
2000000;"PODLASKIE";"listopad";"cebula - za 1 kg";"cena";"2018";2,69;"zł";"";
2000000;"PODLASKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2018";3,81;"zł";"";
2000000;"PODLASKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,99;"zł";"";
2000000;"PODLASKIE";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,78;"zł";"";
2000000;"PODLASKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,34;"zł";"";
2000000;"PODLASKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";22,70;"zł";"";
2000000;"PODLASKIE";"grudzień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,99;"zł";"";
2000000;"PODLASKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
2000000;"PODLASKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2018";0,69;"zł";"";
2000000;"PODLASKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2018";4,46;"zł";"";
2000000;"PODLASKIE";"grudzień";"cebula - za 1 kg";"cena";"2018";2,86;"zł";"";
2000000;"PODLASKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2018";3,75;"zł";"";
2000000;"PODLASKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,87;"zł";"";
2000000;"PODLASKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,78;"zł";"";
2000000;"PODLASKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,34;"zł";"";
2200000;"POMORSKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";30,06;"zł";"";
2200000;"POMORSKIE";"styczeń";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,29;"zł";"";
2200000;"POMORSKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,81;"zł";"";
2200000;"POMORSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2018";0,75;"zł";"";
2200000;"POMORSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2018";6,30;"zł";"";
2200000;"POMORSKIE";"styczeń";"cebula - za 1 kg";"cena";"2018";2,47;"zł";"";
2200000;"POMORSKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2018";3,56;"zł";"";
2200000;"POMORSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,80;"zł";"";
2200000;"POMORSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";28,18;"zł";"";
2200000;"POMORSKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,35;"zł";"";
2200000;"POMORSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";30,06;"zł";"";
2200000;"POMORSKIE";"luty";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,49;"zł";"";
2200000;"POMORSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,82;"zł";"";
2200000;"POMORSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2018";0,73;"zł";"";
2200000;"POMORSKIE";"luty";"pomarańcze - za 1kg";"cena";"2018";5,83;"zł";"";
2200000;"POMORSKIE";"luty";"cebula - za 1 kg";"cena";"2018";2,43;"zł";"";
2200000;"POMORSKIE";"luty";"czekolada mleczna - za 100g";"cena";"2018";3,42;"zł";"";
2200000;"POMORSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,86;"zł";"";
2200000;"POMORSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";28,18;"zł";"";
2200000;"POMORSKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,35;"zł";"";
