"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,13;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";23,99;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2014";16,72;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2015";16,73;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,89;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,70;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2014";0,51;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2015";0,53;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pomarańcze - za 1kg";"cena";"2014";5,12;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pomarańcze - za 1kg";"cena";"2015";5,09;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"cebula - za 1 kg";"cena";"2014";2,08;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"cebula - za 1 kg";"cena";"2015";1,34;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2014";3,51;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2015";3,61;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,87;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,79;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";24,78;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,03;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,37;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,43;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,42;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";24,05;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"kiełbasa wędzona - za 1kg";"cena";"2014";16,72;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"kiełbasa wędzona - za 1kg";"cena";"2015";15,47;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,89;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,70;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2014";0,50;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2014";5,20;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2015";5,14;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cebula - za 1 kg";"cena";"2014";2,05;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cebula - za 1 kg";"cena";"2015";1,39;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2014";3,63;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2015";3,57;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,82;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,73;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";24,78;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,03;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,37;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,43;"zł";"";
1000000;"ŁÓDZKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,35;"zł";"";
1000000;"ŁÓDZKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";24,45;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kiełbasa wędzona - za 1kg";"cena";"2014";16,02;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kiełbasa wędzona - za 1kg";"cena";"2015";17,14;"zł";"";
1000000;"ŁÓDZKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,92;"zł";"";
1000000;"ŁÓDZKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,68;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2014";0,49;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2014";5,27;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2015";5,13;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cebula - za 1 kg";"cena";"2014";2,63;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cebula - za 1 kg";"cena";"2015";1,63;"zł";"";
1000000;"ŁÓDZKIE";"maj";"czekolada mleczna - za 100g";"cena";"2014";3,46;"zł";"";
1000000;"ŁÓDZKIE";"maj";"czekolada mleczna - za 100g";"cena";"2015";3,60;"zł";"";
1000000;"ŁÓDZKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,79;"zł";"";
1000000;"ŁÓDZKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,79;"zł";"";
1000000;"ŁÓDZKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";25,13;"zł";"";
1000000;"ŁÓDZKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,03;"zł";"";
1000000;"ŁÓDZKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,40;"zł";"";
1000000;"ŁÓDZKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,45;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,64;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";24,21;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2014";16,52;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2015";16,81;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,88;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,66;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2014";0,51;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2014";5,48;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2015";5,32;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cebula - za 1 kg";"cena";"2014";3,07;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cebula - za 1 kg";"cena";"2015";2,88;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2014";3,29;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2015";3,56;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,83;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,77;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";23,60;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,03;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,40;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,45;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,43;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";23,18;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kiełbasa wędzona - za 1kg";"cena";"2014";16,49;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kiełbasa wędzona - za 1kg";"cena";"2015";16,85;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,87;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,62;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2014";0,50;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2014";5,44;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2015";5,67;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cebula - za 1 kg";"cena";"2014";2,92;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cebula - za 1 kg";"cena";"2015";2,84;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2014";3,29;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2015";3,57;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,88;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,71;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";22,88;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,38;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,40;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,46;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,15;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";23,32;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kiełbasa wędzona - za 1kg";"cena";"2014";16,38;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kiełbasa wędzona - za 1kg";"cena";"2015";16,85;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,86;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,63;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2014";0,49;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2014";5,81;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2015";6,37;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cebula - za 1 kg";"cena";"2014";2,14;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cebula - za 1 kg";"cena";"2015";2,32;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2014";3,33;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2015";3,51;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,81;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,86;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";22,88;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,81;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,40;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,49;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";23,88;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";23,81;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2014";17,05;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2015";16,95;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,81;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,59;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2014";0,52;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2014";6,03;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2015";6,47;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cebula - za 1 kg";"cena";"2014";1,64;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cebula - za 1 kg";"cena";"2015";2,11;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2014";3,32;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2015";3,51;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,87;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,86;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";22,88;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,81;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,40;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,54;"zł";"";
1000000;"ŁÓDZKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";23,83;"zł";"";
1000000;"ŁÓDZKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";23,09;"zł";"";
1000000;"ŁÓDZKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2014";17,05;"zł";"";
1000000;"ŁÓDZKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2015";16,52;"zł";"";
1000000;"ŁÓDZKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,82;"zł";"";
1000000;"ŁÓDZKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,63;"zł";"";
1000000;"ŁÓDZKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2014";0,52;"zł";"";
1000000;"ŁÓDZKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2014";5,92;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2015";6,36;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cebula - za 1 kg";"cena";"2014";1,56;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cebula - za 1 kg";"cena";"2015";2,13;"zł";"";
1000000;"ŁÓDZKIE";"październik";"czekolada mleczna - za 100g";"cena";"2014";3,60;"zł";"";
1000000;"ŁÓDZKIE";"październik";"czekolada mleczna - za 100g";"cena";"2015";3,57;"zł";"";
1000000;"ŁÓDZKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,81;"zł";"";
1000000;"ŁÓDZKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,86;"zł";"";
1000000;"ŁÓDZKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";23,31;"zł";"";
1000000;"ŁÓDZKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,81;"zł";"";
1000000;"ŁÓDZKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,40;"zł";"";
1000000;"ŁÓDZKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,54;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";23,87;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";23,12;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"kiełbasa wędzona - za 1kg";"cena";"2014";17,07;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"kiełbasa wędzona - za 1kg";"cena";"2015";17,08;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,75;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,58;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2014";0,51;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2015";0,53;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2014";5,76;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2015";6,27;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cebula - za 1 kg";"cena";"2014";1,41;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cebula - za 1 kg";"cena";"2015";2,10;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2014";3,57;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2015";3,69;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,81;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,78;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";23,31;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,81;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,41;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,56;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";23,83;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";23,23;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"kiełbasa wędzona - za 1kg";"cena";"2014";16,64;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"kiełbasa wędzona - za 1kg";"cena";"2015";16,38;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,77;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,59;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2014";0,54;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2014";5,23;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2015";5,65;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cebula - za 1 kg";"cena";"2014";1,39;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cebula - za 1 kg";"cena";"2015";2,04;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2014";3,51;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2015";3,59;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,83;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,84;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";23,24;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,81;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,41;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,55;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";22,51;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";22,48;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2014";15,01;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2015";15,45;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,81;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,83;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2014";0,53;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2015";0,49;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2014";4,53;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2015";4,56;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cebula - za 1 kg";"cena";"2014";2,35;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cebula - za 1 kg";"cena";"2015";1,38;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2014";3,58;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2015";3,68;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,79;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,77;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";31,03;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";30,04;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,89;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2015";3,93;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";22,10;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";21,98;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"kiełbasa wędzona - za 1kg";"cena";"2014";15,04;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"kiełbasa wędzona - za 1kg";"cena";"2015";14,88;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,82;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2015";1,82;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2014";0,53;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2015";0,48;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2014";4,49;"zł";"";
