"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"maj";"kiełbasa wędzona - za 1kg";"cena";"2006";12,52;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kiełbasa wędzona - za 1kg";"cena";"2007";11,90;"zł";"";
1000000;"ŁÓDZKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,20;"zł";"";
1000000;"ŁÓDZKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,24;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2006";0,36;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2007";0,37;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cebula - za 1 kg";"cena";"2006";1,25;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cebula - za 1 kg";"cena";"2007";2,57;"zł";"";
1000000;"ŁÓDZKIE";"maj";"czekolada mleczna - za 100g";"cena";"2006";3,17;"zł";"";
1000000;"ŁÓDZKIE";"maj";"czekolada mleczna - za 100g";"cena";"2007";3,05;"zł";"";
1000000;"ŁÓDZKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,64;"zł";"";
1000000;"ŁÓDZKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,64;"zł";"";
1000000;"ŁÓDZKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";15,91;"zł";"";
1000000;"ŁÓDZKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,85;"zł";"";
1000000;"ŁÓDZKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,16;"zł";"";
1000000;"ŁÓDZKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,20;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";18,44;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";18,90;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2006";12,44;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2007";12,28;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,24;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2006";0,35;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2007";0,36;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cebula - za 1 kg";"cena";"2006";1,73;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cebula - za 1 kg";"cena";"2007";2,92;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2006";3,15;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2007";3,03;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,65;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,65;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";15,91;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,69;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,16;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,21;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";18,76;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,25;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kiełbasa wędzona - za 1kg";"cena";"2006";11,81;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kiełbasa wędzona - za 1kg";"cena";"2007";12,15;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,24;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2006";0,33;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2007";0,36;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cebula - za 1 kg";"cena";"2006";2,59;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cebula - za 1 kg";"cena";"2007";2,47;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2006";3,16;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2007";3,08;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,65;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,61;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";15,91;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,79;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,16;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,22;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,83;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,65;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kiełbasa wędzona - za 1kg";"cena";"2006";12,31;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kiełbasa wędzona - za 1kg";"cena";"2007";12,21;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,30;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2006";0,34;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2007";0,36;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cebula - za 1 kg";"cena";"2006";2,30;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cebula - za 1 kg";"cena";"2007";1,99;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2006";3,15;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2007";3,09;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,65;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,63;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";15,91;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,42;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,15;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,23;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";20,17;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";20,11;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2006";12,60;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2007";12,14;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,38;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2006";0,34;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2007";0,37;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cebula - za 1 kg";"cena";"2006";1,97;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cebula - za 1 kg";"cena";"2007";1,67;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2006";3,08;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2007";3,09;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,65;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,64;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";16,14;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,42;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,15;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,24;"zł";"";
1000000;"ŁÓDZKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,65;"zł";"";
1000000;"ŁÓDZKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,95;"zł";"";
1000000;"ŁÓDZKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2006";12,24;"zł";"";
1000000;"ŁÓDZKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2007";12,00;"zł";"";
1000000;"ŁÓDZKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1000000;"ŁÓDZKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,32;"zł";"";
1000000;"ŁÓDZKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2006";0,35;"zł";"";
1000000;"ŁÓDZKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2007";0,39;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cebula - za 1 kg";"cena";"2006";1,76;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cebula - za 1 kg";"cena";"2007";1,52;"zł";"";
1000000;"ŁÓDZKIE";"październik";"czekolada mleczna - za 100g";"cena";"2006";3,18;"zł";"";
1000000;"ŁÓDZKIE";"październik";"czekolada mleczna - za 100g";"cena";"2007";3,09;"zł";"";
1000000;"ŁÓDZKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,65;"zł";"";
1000000;"ŁÓDZKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,66;"zł";"";
1000000;"ŁÓDZKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";16,14;"zł";"";
1000000;"ŁÓDZKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,50;"zł";"";
1000000;"ŁÓDZKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,15;"zł";"";
1000000;"ŁÓDZKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,24;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,64;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,71;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"kiełbasa wędzona - za 1kg";"cena";"2006";12,41;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"kiełbasa wędzona - za 1kg";"cena";"2007";12,21;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,45;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2006";0,36;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2007";0,40;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cebula - za 1 kg";"cena";"2006";1,78;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cebula - za 1 kg";"cena";"2007";1,51;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2006";3,20;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2007";3,09;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,65;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,66;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";16,23;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,38;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,15;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,26;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,19;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,70;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"kiełbasa wędzona - za 1kg";"cena";"2006";12,09;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"kiełbasa wędzona - za 1kg";"cena";"2007";12,30;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,45;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2006";0,36;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2007";0,40;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cebula - za 1 kg";"cena";"2006";1,78;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cebula - za 1 kg";"cena";"2007";1,48;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2006";3,18;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2007";3,14;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,63;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,66;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";16,23;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,53;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,15;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,26;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";18,80;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";18,10;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2006";11,14;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2007";11,07;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,22;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,16;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2006";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2007";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cebula - za 1 kg";"cena";"2006";1,14;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cebula - za 1 kg";"cena";"2007";2,14;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2006";3,14;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2007";3,20;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,60;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";22,78;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";22,18;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,44;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,51;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,02;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";18,10;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"kiełbasa wędzona - za 1kg";"cena";"2006";10,79;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"kiełbasa wędzona - za 1kg";"cena";"2007";11,12;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,20;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,18;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2006";0,33;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2007";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cebula - za 1 kg";"cena";"2006";1,23;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cebula - za 1 kg";"cena";"2007";2,25;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"czekolada mleczna - za 100g";"cena";"2006";3,15;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"czekolada mleczna - za 100g";"cena";"2007";3,16;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,61;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";22,82;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";22,15;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,43;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,52;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";18,26;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";18,16;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2006";11,09;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2007";10,97;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,20;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,18;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2006";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2007";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cebula - za 1 kg";"cena";"2006";1,31;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cebula - za 1 kg";"cena";"2007";2,29;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2006";3,19;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2007";3,22;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,61;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";22,66;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";22,18;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,45;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,54;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";18,20;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";18,09;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"kiełbasa wędzona - za 1kg";"cena";"2006";10,73;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"kiełbasa wędzona - za 1kg";"cena";"2007";10,94;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,23;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,18;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2006";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2007";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cebula - za 1 kg";"cena";"2006";1,41;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cebula - za 1 kg";"cena";"2007";2,58;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2006";3,17;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2007";3,24;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,58;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,62;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";22,28;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";22,18;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2006";2,47;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2007";2,54;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";18,23;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";18,29;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"kiełbasa wędzona - za 1kg";"cena";"2006";10,82;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"kiełbasa wędzona - za 1kg";"cena";"2007";10,93;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2006";1,20;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2007";1,18;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2006";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2007";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cebula - za 1 kg";"cena";"2006";1,55;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cebula - za 1 kg";"cena";"2007";2,91;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"czekolada mleczna - za 100g";"cena";"2006";3,16;"zł";"";
