"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"wrzesień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,81;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2019";6,05;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"cebula - za 1 kg";"cena";"2019";3,88;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2019";3,97;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,97;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";28,04;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,71;"zł";"";
0800000;"LUBUSKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,33;"zł";"";
0800000;"LUBUSKIE";"październik";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";21,06;"zł";"";
0800000;"LUBUSKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,70;"zł";"";
0800000;"LUBUSKIE";"październik";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,81;"zł";"";
0800000;"LUBUSKIE";"październik";"pomarańcze - za 1kg";"cena";"2019";5,42;"zł";"";
0800000;"LUBUSKIE";"październik";"cebula - za 1 kg";"cena";"2019";3,57;"zł";"";
0800000;"LUBUSKIE";"październik";"czekolada mleczna - za 100g";"cena";"2019";4,02;"zł";"";
0800000;"LUBUSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,89;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";28,04;"zł";"";
0800000;"LUBUSKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,71;"zł";"";
0800000;"LUBUSKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";28,83;"zł";"";
0800000;"LUBUSKIE";"listopad";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";21,05;"zł";"";
0800000;"LUBUSKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,72;"zł";"";
0800000;"LUBUSKIE";"listopad";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,82;"zł";"";
0800000;"LUBUSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2019";5,27;"zł";"";
0800000;"LUBUSKIE";"listopad";"cebula - za 1 kg";"cena";"2019";3,34;"zł";"";
0800000;"LUBUSKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2019";4,02;"zł";"";
0800000;"LUBUSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,02;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";28,04;"zł";"";
0800000;"LUBUSKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,71;"zł";"";
0800000;"LUBUSKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,84;"zł";"";
0800000;"LUBUSKIE";"grudzień";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";21,51;"zł";"";
0800000;"LUBUSKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,63;"zł";"";
0800000;"LUBUSKIE";"grudzień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,82;"zł";"";
0800000;"LUBUSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2019";5,20;"zł";"";
0800000;"LUBUSKIE";"grudzień";"cebula - za 1 kg";"cena";"2019";3,36;"zł";"";
0800000;"LUBUSKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2019";3,62;"zł";"";
0800000;"LUBUSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,87;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";28,16;"zł";"";
0800000;"LUBUSKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,71;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";26,78;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";19,71;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,80;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,88;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2019";5,94;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"cebula - za 1 kg";"cena";"2019";3,13;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2019";3,84;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,92;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,13;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,80;"zł";"";
1000000;"ŁÓDZKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,54;"zł";"";
1000000;"ŁÓDZKIE";"luty";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";19,55;"zł";"";
1000000;"ŁÓDZKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,80;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,86;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2019";5,70;"zł";"";
1000000;"ŁÓDZKIE";"luty";"cebula - za 1 kg";"cena";"2019";3,58;"zł";"";
1000000;"ŁÓDZKIE";"luty";"czekolada mleczna - za 100g";"cena";"2019";3,74;"zł";"";
1000000;"ŁÓDZKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,83;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,13;"zł";"";
1000000;"ŁÓDZKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,92;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,93;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";19,78;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,83;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,86;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pomarańcze - za 1kg";"cena";"2019";5,95;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"cebula - za 1 kg";"cena";"2019";3,53;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2019";3,85;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,81;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,13;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,92;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";28,45;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,28;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,84;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,83;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2019";5,76;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"cebula - za 1 kg";"cena";"2019";3,85;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2019";3,91;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,83;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,13;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,92;"zł";"";
1000000;"ŁÓDZKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,66;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,03;"zł";"";
1000000;"ŁÓDZKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,86;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,89;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2019";5,85;"zł";"";
1000000;"ŁÓDZKIE";"maj";"cebula - za 1 kg";"cena";"2019";4,44;"zł";"";
1000000;"ŁÓDZKIE";"maj";"czekolada mleczna - za 100g";"cena";"2019";3,82;"zł";"";
1000000;"ŁÓDZKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,91;"zł";"";
1000000;"ŁÓDZKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,13;"zł";"";
1000000;"ŁÓDZKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,92;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,65;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,18;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,83;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,88;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2019";6,29;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"cebula - za 1 kg";"cena";"2019";5,03;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2019";3,97;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,04;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";20,92;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,94;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";28,11;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,22;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,80;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,86;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2019";6,22;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"cebula - za 1 kg";"cena";"2019";4,69;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2019";4,01;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,02;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";20,99;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,96;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";28,13;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,91;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,92;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,89;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2019";6,49;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"cebula - za 1 kg";"cena";"2019";4,05;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2019";3,99;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,07;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";20,63;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,96;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";29,69;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";21,28;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,94;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,87;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2019";6,61;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"cebula - za 1 kg";"cena";"2019";3,48;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2019";4,02;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,04;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,35;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,96;"zł";"";
1000000;"ŁÓDZKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";30,43;"zł";"";
1000000;"ŁÓDZKIE";"październik";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";21,53;"zł";"";
1000000;"ŁÓDZKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,92;"zł";"";
1000000;"ŁÓDZKIE";"październik";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,91;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pomarańcze - za 1kg";"cena";"2019";6,57;"zł";"";
1000000;"ŁÓDZKIE";"październik";"cebula - za 1 kg";"cena";"2019";3,50;"zł";"";
1000000;"ŁÓDZKIE";"październik";"czekolada mleczna - za 100g";"cena";"2019";3,96;"zł";"";
1000000;"ŁÓDZKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,96;"zł";"";
1000000;"ŁÓDZKIE";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,04;"zł";"";
1000000;"ŁÓDZKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,96;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";30,19;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";21,63;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,92;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,86;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pomarańcze - za 1kg";"cena";"2019";6,47;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"cebula - za 1 kg";"cena";"2019";3,30;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2019";3,93;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,00;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,20;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,97;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";29,87;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";22,10;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,95;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,87;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2019";6,23;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"cebula - za 1 kg";"cena";"2019";3,17;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2019";3,86;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,96;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";21,72;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,97;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";25,37;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";16,88;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,84;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,79;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2019";5,34;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"cebula - za 1 kg";"cena";"2019";3,10;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2019";4,15;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,99;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";23,38;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,35;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";25,36;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";16,92;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,90;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,77;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pomarańcze - za 1kg";"cena";"2019";4,98;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"cebula - za 1 kg";"cena";"2019";3,39;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"czekolada mleczna - za 100g";"cena";"2019";4,08;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,95;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";23,38;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,35;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";24,93;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";17,03;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,86;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,75;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2019";5,53;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"cebula - za 1 kg";"cena";"2019";3,57;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2019";4,06;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,96;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";22,90;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,35;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";25,16;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";17,45;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,97;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,77;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2019";4,95;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"cebula - za 1 kg";"cena";"2019";3,84;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2019";4,05;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,93;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";23,07;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,35;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";25,56;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";17,68;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,96;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,76;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pomarańcze - za 1kg";"cena";"2019";5,37;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"cebula - za 1 kg";"cena";"2019";4,63;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"czekolada mleczna - za 100g";"cena";"2019";3,79;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,01;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,14;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,37;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";25,72;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";17,59;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,96;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,75;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2019";5,65;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"cebula - za 1 kg";"cena";"2019";5,17;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2019";4,10;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,95;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,14;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";4,48;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";25,58;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";18,65;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,95;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,76;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2019";5,99;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"cebula - za 1 kg";"cena";"2019";4,45;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2019";4,11;"zł";"";
